employee_id,first_name,last_name,email,phone_number,hire_date,department,job_title,years_of_experience,education_level,city,state,salary
11158,Matthew,Robinson,matthew.robinson36@johnson.net,(768)732-3223x519,2006-02-13,Operations,Operations Manager,18,Master's Degree,North Benjaminmouth,HI,258414.26
11159,Michael,Gray,michael.gray51@jones.biz,580.263.7710x8810,2011-11-13,Customer Support,Customer Support Rep,12,Bachelor's Degree,Lake Davidmouth,UT,169315.93
11160,Jacob,Gould,jacob.gould42@martinez.biz,6016880968,2019-01-28,Operations,Operations Manager,4,Associate's Degree,Loganmouth,MN,188145.62
11161,Sara,Mueller,sara.mueller1@wilson.com,303.975.9758x017,2006-07-26,Marketing,Marketing Specialist,16,Associate's Degree,Port Billy,WY,96612.54
11162,Kathryn,Phillips,kathryn.phillips80@murphy.com,+1-680-585-7496,2006-01-02,Customer Support,Customer Support Rep,20,PhD,Greenechester,AR,135508.48
11163,Karen,Mcknight,karen.mcknight1@smith.com,+1-314-813-9476x043,2007-06-18,Human Resources,HR Manager,20,Associate's Degree,Anntown,WA,211154.32
11164,Edwin,Wells,edwin.wells91@simmons.com,(443)313-5050x11090,2006-06-19,Operations,Logistics Coordinator,21,Associate's Degree,North Kelly,NJ,179562.17
11165,Garrett,Lowery,garrett.lowery31@medina.info,7678523977,2018-08-10,Engineering,Engineering Manager,8,High School,East Patrick,IL,112018.43
11166,Sherry,Bond,sherry.bond11@ward.com,+1-811-877-0113,2016-11-09,Finance,Auditor,10,Master's Degree,South Angela,VA,312076.46
11167,Sarah,Powell,sarah.powell31@burke.com,840.617.9659,2005-11-23,Human Resources,HR Manager,17,High School,Kyleside,ND,181090.42
11168,Philip,Conner,philip.conner7@berry.info,(249)945-2123,2013-10-27,Legal,Legal Counsel,10,High School,Rebeccaside,SD,164790.96
11169,Audrey,Schroeder,audrey.schroeder99@rodriguez-whitney.info,3216448463,2012-04-18,Engineering,DevOps Engineer,14,High School,Davismouth,MD,207318.2
11170,Cameron,Hess,cameron.hess93@washington-lewis.com,538.657.4507x7069,2010-05-15,IT,IT Support Specialist,14,Master's Degree,Jamesbury,RI,132004.62
11171,Meghan,Rice,meghan.rice18@warren.org,812.419.9602,2021-09-10,Sales,Account Manager,5,Master's Degree,Jenniferton,GU,231368.19
11172,Kayla,Henderson,kayla.henderson46@franklin.com,808.769.7663,2007-05-03,Research & Development,R&D Engineer,20,Bachelor's Degree,West Andrehaven,LA,253950.54
11173,Michael,Reyes,michael.reyes55@martinez.com,(538)719-3503,2016-02-26,Engineering,Senior Software Engineer,10,Master's Degree,Stephaniefort,KS,215259.19
11174,Catherine,Yates,catherine.yates63@martinez.com,494-505-6696x895,2020-02-22,Finance,Financial Analyst,6,High School,Lake Robertport,CO,159768.28
11175,Kevin,Myers,kevin.myers94@nguyen.com,(558)283-6772x2218,2006-08-18,Customer Support,Customer Support Rep,16,High School,Sharonfurt,AS,145086.38
11176,Melissa,Hart,melissa.hart4@barnes-cabrera.biz,(870)583-6448x35417,2006-12-27,Marketing,SEO Analyst,16,Associate's Degree,Lake Christopher,NC,174713.41
11177,Lindsay,Martinez,lindsay.martinez11@gonzales.net,001-847-866-7429,2010-01-11,Finance,Finance Manager,17,PhD,New Joshua,MI,340545.5
11178,Patricia,Martinez,patricia.martinez26@rogers-barker.com,6549093012,2018-01-05,Sales,Sales Manager,9,Master's Degree,Port Kevin,FM,222921.19
11179,Thomas,Booth,thomas.booth81@perry.com,499.481.7871,2024-10-25,Operations,Logistics Coordinator,0,Associate's Degree,Antonioport,DC,94989.3
11180,Aaron,Griffith,aaron.griffith33@flores.net,992-941-3669,2020-02-13,Customer Support,Customer Support Rep,4,Master's Degree,Port Ryanfort,MS,168359.32
11181,Michael,Sutton,michael.sutton17@morton-rodriguez.biz,001-694-673-0984x975,2007-10-18,Finance,Finance Manager,19,Master's Degree,Daniellechester,NV,235605.01
11182,Timothy,Taylor,timothy.taylor75@weaver-cunningham.com,763.267.2306,2012-11-13,Operations,Operations Manager,13,High School,North Katiemouth,MD,85181.89
11183,Carla,Hughes,carla.hughes78@villa.net,(201)877-3406x438,2018-10-24,IT,Cybersecurity Analyst,6,Master's Degree,South Leah,WY,264535.47
11184,Sandra,Franklin,sandra.franklin70@jackson.com,+1-673-385-4771x2004,2007-06-01,IT,Cybersecurity Analyst,17,High School,Griffinville,AL,102738.31
11185,Laura,Alvarez,laura.alvarez50@berry-wiggins.com,774-462-5111,2009-08-08,IT,Cybersecurity Analyst,15,High School,Lake Shaunland,AZ,141845.44
11186,Robert,Yang,robert.yang69@watson-gamble.biz,378.220.4654,2006-03-03,Legal,Paralegal,20,Associate's Degree,Gutierrezville,TX,126218.13
11187,Bradley,Butler,bradley.butler78@doyle.com,+1-968-959-5880x3322,2009-12-19,Operations,Supply Chain Analyst,17,Master's Degree,South Caleb,ND,149646.48
11188,Andrew,Molina,andrew.molina85@thompson-jackson.com,+1-970-794-4570x1620,2017-09-29,Human Resources,Recruiter,7,Master's Degree,North Reginaldstad,VT,237049.75
11189,Wesley,Yoder,wesley.yoder46@reyes.com,548.285.9262,2024-08-14,Legal,Paralegal,0,PhD,South Jeffrey,WY,253972.45
11190,Warren,Mccarthy,warren.mccarthy56@gibbs-woodard.biz,915-672-5760,2007-04-21,Research & Development,Data Scientist,18,Associate's Degree,South Stephen,OR,136593.28
11191,Joseph,Hill,joseph.hill39@harris-robinson.com,615-806-0182,2021-04-19,Engineering,Senior Software Engineer,4,Master's Degree,Maysmouth,UT,299217.86
11192,Anita,Martin,anita.martin48@wright.com,+1-352-399-1748x5979,2013-06-05,IT,System Administrator,12,Associate's Degree,Cassidymouth,TN,192171.08
11193,Sharon,Gilmore,sharon.gilmore62@munoz-jones.com,292-732-3242,2021-09-29,Engineering,Software Engineer,5,PhD,Reidshire,NJ,257726.0
11194,Timothy,Clark,timothy.clark85@walker.com,854-694-9476x6982,2020-01-18,IT,Cybersecurity Analyst,6,Master's Degree,Lake Lisashire,VT,177103.16
11195,Steven,Brooks,steven.brooks53@lopez.com,+1-210-415-6867,2012-06-14,Research & Development,R&D Engineer,11,PhD,West Spencerton,LA,383711.43
11196,Robert,Callahan,robert.callahan66@rivas.info,222-820-2163x5812,2013-03-31,Finance,Finance Manager,14,Associate's Degree,Hardyton,AR,125812.12
11197,Desiree,Snyder,desiree.snyder54@harris.com,691.630.7288x637,2025-02-17,Legal,Legal Counsel,1,Bachelor's Degree,Floydburgh,OR,126198.46
11198,Jonathan,Mitchell,jonathan.mitchell88@wagner.com,+1-496-694-8858x741,2013-05-19,Engineering,DevOps Engineer,11,Associate's Degree,West Seth,IL,150000.86
11199,Wayne,Kramer,wayne.kramer15@simpson-everett.net,743-464-2025x63062,2015-11-02,Legal,Paralegal,7,PhD,West Cherylview,MN,190144.22
11200,James,Lewis,james.lewis18@lee.com,531-237-0268,2006-12-21,Sales,Account Manager,19,High School,Jeanfort,GA,164963.62
11201,Patrick,Boone,patrick.boone45@ward.com,288.968.4461x79184,2021-10-14,Research & Development,Data Scientist,4,PhD,West Robert,WV,182401.36
11202,Kristen,Gallegos,kristen.gallegos20@blake.net,(502)281-7172x89567,2007-12-01,Finance,Auditor,19,Bachelor's Degree,Collinsfurt,NV,134328.01
11203,Jennifer,Duran,jennifer.duran89@stephenson.com,8769803728,2022-05-16,IT,Cybersecurity Analyst,4,Bachelor's Degree,New Michael,TN,78560.83
11204,Donald,Harris,donald.harris82@white-conway.net,472.485.8558x7111,2020-03-22,Finance,Auditor,4,Master's Degree,Gregberg,WV,194063.22
11205,Julie,Torres,julie.torres34@perez-reed.net,+1-994-685-2888x758,2020-12-27,Operations,Supply Chain Analyst,2,High School,Contrerasberg,UT,125578.79
11206,Cody,Boyle,cody.boyle22@rodgers.com,(929)265-6669,2007-12-04,Sales,Sales Manager,19,High School,Hayesmouth,AK,113726.23
11207,Michelle,Parks,michelle.parks29@johnson-rodriguez.com,2327954305,2023-06-28,IT,Network Administrator,1,Associate's Degree,Richardmouth,WA,118817.12
11208,Jenna,Howe,jenna.howe10@crawford.biz,554.901.1279x20947,2016-08-24,Engineering,Software Engineer,9,Bachelor's Degree,Lake Marissaview,FM,219750.07
11209,Jeffrey,White,jeffrey.white60@lozano-turner.org,220.545.1555,2015-02-22,Operations,Supply Chain Analyst,12,High School,Lake Jose,NY,65463.89
11210,Dorothy,Hebert,dorothy.hebert45@reid.com,427-624-8038,2009-05-15,Legal,Paralegal,15,Bachelor's Degree,Michelemouth,KS,101834.54
11211,Christy,Clark,christy.clark50@buckley-whitaker.org,4572221008,2020-05-30,Research & Development,Research Scientist,7,Bachelor's Degree,Chanborough,NJ,105066.36
11212,Wendy,Smith,wendy.smith44@carpenter-fisher.biz,001-391-938-7963,2016-10-16,Human Resources,Recruiter,9,PhD,Bakerburgh,PA,305322.43
11213,Bryan,Torres,bryan.torres58@mora.com,+1-290-468-4808,2009-09-06,Research & Development,Data Scientist,16,Bachelor's Degree,Davisberg,NV,104704.53
11214,Peter,Shaw,peter.shaw73@bell-hansen.net,+1-933-892-2985x8877,2006-05-03,Legal,Paralegal,21,Bachelor's Degree,Charlesmouth,ND,109159.58
11215,David,Sullivan,david.sullivan87@fuller.info,001-600-623-9627,2010-04-17,Engineering,Software Engineer,14,Associate's Degree,Lisachester,RI,215831.35
11216,Kimberly,Wallace,kimberly.wallace90@osborne.com,(281)627-6201,2007-04-04,Sales,Account Manager,19,Master's Degree,Johnhaven,NE,207578.15
11217,Hannah,Chavez,hannah.chavez72@mcdonald.com,756-334-4592x009,2008-07-28,Customer Support,Customer Success Manager,15,Bachelor's Degree,West Elizabeth,PR,187271.05
11218,James,Middleton,james.middleton40@villa.org,788-672-1110,2018-12-13,Operations,Logistics Coordinator,8,Bachelor's Degree,Gutierrezmouth,WV,142652.71
11219,Frederick,Smith,frederick.smith7@barker.com,+1-811-982-8939x4728,2022-10-01,Marketing,Marketing Specialist,1,PhD,Jamesborough,GA,96764.81
11220,Thomas,Bishop,thomas.bishop16@garcia.com,+1-847-218-9614,2005-11-27,Human Resources,HR Coordinator,18,Associate's Degree,Sandraburgh,MH,115230.27
11221,Heather,Roberts,heather.roberts9@carlson-cameron.com,8065046356,2013-01-17,Legal,Legal Counsel,11,Associate's Degree,Francisside,DC,115332.9
11222,Carol,Key,carol.key36@gaines.com,+1-473-626-9315x13289,2013-04-02,Engineering,QA Engineer,11,Master's Degree,Michaelastad,VT,197049.83
11223,Nicole,Brown,nicole.brown5@galloway.com,(284)301-8270x78901,2016-11-27,Marketing,Marketing Specialist,6,PhD,South Sarahfurt,GU,151414.75
11224,Ryan,Haynes,ryan.haynes51@lane.net,(984)660-8740x51739,2007-09-06,Human Resources,Recruiter,15,Associate's Degree,West Miguelland,HI,124271.27
11225,Sara,Conway,sara.conway25@miller-williams.biz,712-587-1395x66722,2018-01-09,Research & Development,Data Scientist,6,Master's Degree,Reesechester,AZ,135085.87
11226,Troy,Palmer,troy.palmer98@campbell.net,975-778-3610,2024-05-15,Legal,Legal Counsel,2,Associate's Degree,North Sarah,IL,192902.26
11227,Jessica,Rios,jessica.rios79@jackson-smith.com,(987)771-9468,2016-05-23,Sales,Sales Manager,9,Bachelor's Degree,East Dannyhaven,DE,240817.94
11228,Jamie,Jacobs,jamie.jacobs56@williams.org,932.793.3666x72517,2011-07-06,Legal,Paralegal,12,Master's Degree,Robertville,KS,217549.21
11229,Tiffany,Martinez,tiffany.martinez92@smith-hodges.com,001-816-677-6844x571,2008-02-14,Engineering,Senior Software Engineer,19,PhD,North Kendraview,WI,232083.7
11230,Cynthia,Brown,cynthia.brown89@cobb.info,889.328.7794x1591,2013-01-03,Human Resources,Recruiter,12,Bachelor's Degree,West Donald,WI,199476.65
11231,Bobby,White,bobby.white96@bradley-mcclure.com,+1-369-548-8853x436,2014-04-29,Research & Development,Data Scientist,9,PhD,Houstonland,MH,294098.01
11232,Andrew,Hill,andrew.hill59@martinez-anderson.com,001-881-513-4050x975,2013-05-26,Marketing,Marketing Manager,14,PhD,Erikashire,MH,285358.31
11233,Matthew,Wells,matthew.wells40@hernandez.com,708-657-7063x62424,2018-05-06,Research & Development,Research Scientist,8,Master's Degree,East Peterburgh,HI,158917.51
11234,Emily,Cruz,emily.cruz26@brown-gordon.com,(706)693-6208x5489,2010-08-22,Engineering,Senior Software Engineer,15,Bachelor's Degree,Thompsonhaven,KS,143120.0
11235,Willie,Sanchez,willie.sanchez55@gonzalez-gonzalez.com,(299)223-9490x0542,2018-08-03,Engineering,DevOps Engineer,6,Master's Degree,Johnbury,SC,187275.71
11236,James,Dixon,james.dixon5@chen-baxter.com,+1-845-531-4585,2022-11-26,Legal,Paralegal,3,Master's Degree,West Jason,MP,192709.38
11237,Javier,Baker,javier.baker4@lambert-griffin.org,001-255-888-9156x16901,2005-10-02,Legal,Paralegal,20,PhD,Murrayfurt,MT,260135.17
11238,Kristin,Miller,kristin.miller28@johnson.com,663.545.3607x314,2010-02-16,Customer Support,Customer Success Manager,16,Bachelor's Degree,Jessicaville,NJ,154256.88
11239,Maria,Ruiz,maria.ruiz82@rogers.com,+1-315-404-5070x98101,2023-08-30,Research & Development,R&D Engineer,0,High School,Colonmouth,WA,95789.45
11240,Alexandria,Estrada,alexandria.estrada92@morales-blankenship.com,2965942852,2025-04-29,Customer Support,Customer Support Rep,0,Bachelor's Degree,South Kelsey,RI,150500.57
11241,Thomas,Martinez,thomas.martinez71@huang-terry.com,594.848.7472x33265,2011-09-02,Human Resources,HR Manager,14,High School,Lauraside,DE,248748.36
11242,Bradley,Crawford,bradley.crawford84@shah.com,791.554.6548,2017-11-13,Legal,Legal Counsel,9,PhD,New Christianton,LA,408555.84
11243,Tracy,Reed,tracy.reed85@ramirez.com,(594)394-2719,2022-03-03,Marketing,Marketing Specialist,5,High School,Lopezstad,GA,116255.05
11244,Katie,Dalton,katie.dalton86@bright.com,4969444608,2006-08-24,Legal,Paralegal,18,Bachelor's Degree,North Catherine,TN,133700.54
11245,Shannon,Young,shannon.young81@morrison.com,001-234-225-5308x36166,2013-01-19,Research & Development,R&D Engineer,12,PhD,North John,IN,265390.24
11246,Ashley,Garrett,ashley.garrett70@murphy-costa.com,+1-885-711-7741,2015-02-28,Operations,Logistics Coordinator,8,Bachelor's Degree,Daltonshire,LA,137923.91
11247,Kevin,Figueroa,kevin.figueroa81@adams.com,872.908.4667x8487,2012-01-07,Customer Support,Customer Success Manager,15,Bachelor's Degree,West Kerryhaven,MN,204929.19
11248,Jeffrey,Garcia,jeffrey.garcia52@molina.com,+1-388-655-7505,2025-03-01,Legal,Legal Counsel,1,PhD,Colemanfort,WI,147607.88
11249,Amanda,Robinson,amanda.robinson77@coleman.info,329-680-4722x2159,2006-12-21,Engineering,Engineering Manager,19,PhD,Jonland,MH,354317.41
11250,Jean,Oliver,jean.oliver41@daniel-kirk.net,3523604264,2016-04-08,Research & Development,Research Scientist,10,Bachelor's Degree,Munozshire,ID,86277.84
11251,Bonnie,Robles,bonnie.robles10@moore.com,(585)824-9404x160,2020-11-03,Finance,Accountant,2,PhD,North Melindaview,CA,239152.84
11252,Joseph,Cohen,joseph.cohen9@dorsey.com,589.703.9365x727,2011-07-05,Legal,Legal Counsel,14,Master's Degree,Lake Maryfurt,OH,271084.09
11253,Peter,Griffin,peter.griffin98@watts.net,001-956-760-1779,2015-12-21,Human Resources,HR Specialist,11,Master's Degree,East Rebeccafort,AK,165012.15
11254,Yesenia,Johnson,yesenia.johnson64@deleon-davies.com,851-880-4835x487,2020-11-16,Sales,Account Manager,4,High School,Lake Ambertown,NM,119202.25
11255,Travis,Lee,travis.lee92@robinson.com,(731)546-2043x0988,2025-06-20,Finance,Auditor,1,Master's Degree,Jeffreyburgh,SD,230872.83
11256,John,Wells,john.wells64@warren.com,(685)957-0120x7350,2020-07-26,Finance,Financial Analyst,6,Bachelor's Degree,Larsenview,NH,184953.22
11257,Jacqueline,Jones,jacqueline.jones41@hernandez-johnson.com,+1-843-935-0246x5361,2014-03-11,Finance,Financial Analyst,13,Associate's Degree,South Brent,VT,123173.62
11258,Steven,Hall,steven.hall44@jones-bates.com,873.443.5708x81341,2023-01-30,Customer Support,Customer Support Rep,1,Master's Degree,Joshuahaven,DC,149723.7
11259,Alyssa,Johnson,alyssa.johnson58@garrett.org,+1-703-611-7489,2014-12-06,Marketing,SEO Analyst,11,PhD,East Anna,CO,221225.18
11260,Alicia,Mills,alicia.mills99@quinn.com,001-422-409-6461,2024-04-08,IT,IT Support Specialist,3,Associate's Degree,West Johnfort,NM,96075.41
11261,Holly,White,holly.white15@keith-wilson.net,(286)803-2196,2018-02-19,Human Resources,HR Specialist,5,PhD,Hughesfurt,NY,88215.96
11262,Andrew,Thomas,andrew.thomas85@patel.com,432-403-5214x299,2007-02-24,Legal,Legal Counsel,19,PhD,Mercerville,WA,369006.81
11263,Nathan,Dunlap,nathan.dunlap39@king-castillo.com,(803)360-1167x5010,2018-08-25,Finance,Financial Analyst,8,Associate's Degree,Donnaside,OH,158283.73
11264,Tracey,Webb,tracey.webb41@fields-phillips.biz,+1-297-220-9443x93890,2010-04-03,Human Resources,Recruiter,13,Associate's Degree,East Jacquelinebury,PW,76545.61
11265,Brian,Conway,brian.conway99@walker-matthews.com,319.381.9270,2016-02-17,Marketing,Marketing Manager,7,High School,East Paulachester,WV,182028.48
11266,Lynn,Oconnell,lynn.oconnell77@luna.com,+1-985-312-3475x5600,2016-01-06,Marketing,Marketing Manager,8,Associate's Degree,East Andrew,HI,111587.18
11267,John,Ortega,john.ortega97@carter.info,001-480-267-2415x15703,2019-09-18,Engineering,QA Engineer,6,PhD,Graychester,NY,229431.5
11268,Christian,Meyer,christian.meyer82@murphy-garza.com,+1-577-999-1716x112,2012-11-08,Sales,Business Development Rep,12,Master's Degree,Lake Christophermouth,SD,246141.24
11269,Gerald,Martinez,gerald.martinez30@crawford-williams.org,+1-735-215-6262x932,2022-07-13,Marketing,Marketing Manager,5,High School,West Tinabury,NE,150329.42
11270,Earl,Page,earl.page29@raymond.com,873.245.0908,2009-08-15,Marketing,SEO Analyst,15,Associate's Degree,Lake Jonathan,ID,63938.78
11271,Kyle,Wallace,kyle.wallace82@jones.com,001-547-525-9278x47669,2015-09-10,Customer Support,Customer Success Manager,7,Associate's Degree,Bakerport,FL,91479.79
11272,Maria,Smith,maria.smith48@rose.net,428-747-9942x9652,2010-12-21,Finance,Finance Manager,14,High School,South Jeffrey,CT,102489.95
11273,Wesley,Williams,wesley.williams47@king.com,564-486-6432x1879,2010-02-02,Sales,Business Development Rep,13,Bachelor's Degree,Port Lisa,TN,88848.91
11274,Misty,Galvan,misty.galvan43@blanchard.com,+1-689-983-8940x072,2018-11-01,Research & Development,Research Scientist,5,Master's Degree,Gileston,WI,227521.98
11275,Dustin,Gibbs,dustin.gibbs72@lee-martinez.com,001-804-768-4212x593,2023-12-19,Legal,Legal Counsel,0,PhD,North Latashaside,ME,289437.84
11276,Lisa,Shelton,lisa.shelton70@bentley.net,+1-659-390-3530x33779,2023-03-17,Legal,Paralegal,2,Bachelor's Degree,New Jefferyhaven,OR,95884.36
11277,Molly,Gonzalez,molly.gonzalez4@rodriguez.com,+1-608-643-1426x82022,2022-08-23,Customer Support,Customer Support Rep,1,High School,Thomasmouth,AS,110634.37
11278,Kari,White,kari.white99@contreras.org,912.719.2131,2008-04-22,Human Resources,Recruiter,18,Master's Degree,Johnborough,AR,145652.38
11279,Andrew,Nichols,andrew.nichols41@morrow.com,+1-268-985-4106x56688,2007-12-19,Sales,Account Manager,18,PhD,New Brianna,AS,344074.84
11280,Michael,Castro,michael.castro45@schmidt.com,2495648596,2016-01-07,Customer Support,Customer Support Rep,7,High School,West Kyleberg,PW,47849.25
11281,Kenneth,Landry,kenneth.landry12@willis-alvarez.com,(596)292-4658x7386,2023-02-05,Operations,Logistics Coordinator,2,PhD,Lake Maria,RI,117646.3
11282,John,Turner,john.turner22@hill.biz,(539)723-6535,2011-03-11,Human Resources,HR Coordinator,12,Master's Degree,Fordfurt,ME,218360.52
11283,David,Wilson,david.wilson92@moore-hamilton.com,+1-424-414-3154x06236,2019-04-30,Marketing,Marketing Manager,4,Bachelor's Degree,Williamtown,MN,114077.76
11284,Mark,Murray,mark.murray79@rogers-goodwin.com,(728)953-5949,2005-08-22,Research & Development,Data Scientist,18,PhD,Richardsonhaven,KS,285267.79
